Date,Unnamed: 0,Bloc QC,Campaign,Conservative,Date,Error,Green,Liberal,Link,Margin,NDP,Other,Sample,Source,Type
2017-02-26,217,7.0,-,35.0,2017-02-26,±3 pp,4.0,39.0,PDF,4.0,15.0,0.0,"1,340",Forum Research,IVR
2017-03-03,216,5.0,-,30.5,2017-03-03,±3.1 pp,5.1,39.6,PDF,9.1,17.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-03-07,215,6.0,-,27.0,2017-03-07,±3 pp,5.0,43.0,HTML,16.0,16.0,0.0,"1,886",Campaign Research,online/IVR
2017-03-10,214,4.9,-,28.1,2017-03-10,±3.1 pp,6.0,41.4,PDF,13.3,17.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-03-17,212,4.0,-,29.0,2017-03-17,±2.2 pp,6.0,44.0,HTML,15.0,16.0,0.0,"2,029",Stratcom,online
2017-03-17,213,4.7,-,28.5,2017-03-17,±3.1 pp,5.2,41.9,PDF,13.4,17.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-03-23,211,6.0,-,38.0,2017-03-23,±3 pp,4.0,36.0,PDF,2.0,15.0,0.0,"1,029",Forum Research,IVR
2017-03-24,210,4.8,-,29.2,2017-03-24,±3.1 pp,5.2,42.5,PDF,13.3,16.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-03-30,209,5.0,-,32.0,2017-03-30,±3.5 pp,-,39.0,PDF,7.0,20.0,0.0,"1,001",Ipsos,online
2017-03-31,208,5.2,-,29.6,2017-03-31,±3.1 pp,4.6,40.6,PDF,11.0,18.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-04-07,207,4.0,-,32.6,2017-04-07,±3.1 pp,3.5,40.3,PDF,7.7,18.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-04-11,206,6.0,-,29.0,2017-04-11,±2 pp,6.0,38.0,HTML,9.0,19.0,0.0,"1,970",Campaign Research,online
2017-04-14,205,3.4,-,32.4,2017-04-14,±3.1 pp,3.1,41.4,PDF,9.0,18.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-04-21,204,4.0,-,30.4,2017-04-21,±3.1 pp,2.9,42.0,PDF,11.6,19.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-04-24,203,5.0,-,35.0,2017-04-24,±3 pp,7.0,35.0,PDF,0.0,17.0,0.0,"1,479",Forum Research,IVR
2017-04-28,202,4.4,-,29.6,2017-04-28,±3.1 pp,3.6,43.0,PDF,13.4,18.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-05-05,201,5.1,-,29.0,2017-05-05,±3.1 pp,4.1,41.8,PDF,12.8,18.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-05-12,199,4.0,-,27.0,2017-05-12,±2.9 pp,5.0,43.0,PDF,16.0,20.0,0.0,"1,182",Abacus Data,online
2017-05-12,200,6.0,-,28.1,2017-05-12,±3.1 pp,5.6,42.8,PDF,14.7,15.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-05-13,198,3.0,-,27.0,2017-05-13,±2 pp,7.0,43.0,HTML,16.0,19.0,0.0,"1,969",Campaign Research,online
2017-05-15,197,5.0,-,31.0,2017-05-15,±1.85 pp,5.0,41.0,HTML,10.0,18.0,0.0,"2,800",Mainstreet Research,IVR
2017-05-18,196,5.0,-,25.0,2017-05-18,±2.5 pp,6.0,46.0,PDF,21.0,16.0,0.0,"1,529",Léger,online
2017-05-19,195,5.2,-,27.9,2017-05-19,±3.1 pp,7.4,42.1,PDF,14.2,16.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-05-26,194,5.7,-,28.6,2017-05-26,±3.1 pp,7.2,40.3,PDF,11.7,16.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-05-29,193,4.0,-,33.0,2017-05-29,±1.85 pp,5.0,41.0,HTML,8.0,17.0,0.0,"2,800",Mainstreet Research,IVR
2017-05-31,192,4.0,-,33.0,2017-05-31,±2.2 pp,6.0,40.0,HTML,7.0,16.0,0.0,"1,958",Angus Reid,online
2017-06-02,191,6.2,-,28.1,2017-06-02,±3.1 pp,7.3,40.0,PDF,11.9,16.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-06-08,190,5.0,-,34.0,2017-06-08,±3 pp,6.0,42.0,PDF,8.0,12.0,0.0,"1,483",Forum Research,IVR
2017-06-09,189,6.1,-,30.5,2017-06-09,±3.1 pp,7.1,36.8,PDF,6.3,17.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-06-12,188,4.0,-,34.0,2017-06-12,±2 pp,6.0,37.0,PDF,3.0,17.0,0.0,"5,406",Angus Reid,online
2017-06-12,187,5.0,-,30.0,2017-06-12,±2 pp,7.0,39.0,HTML,9.0,19.0,0.0,"2,767",Campaign Research,online
2017-06-16,186,6.7,-,30.9,2017-06-16,±3.1 pp,6.5,37.5,PDF,6.6,16.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-06-19,185,3.7,-,33.0,2017-06-19,±1.3 pp,8.5,35.3,HTML,2.3,15.2,0.0,"5,658",EKOS,IVR
2017-06-23,184,6.8,-,31.1,2017-06-23,±3.1 pp,6.2,38.3,PDF,7.2,15.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-06-30,183,6.3,-,31.6,2017-06-30,±3.1 pp,7.6,38.9,PDF,7.3,14.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-07-07,182,5.3,-,33.0,2017-07-07,±3.1 pp,6.4,39.8,PDF,6.8,13.6,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-07-10,181,4.0,-,31.0,2017-07-10,±2 pp,5.0,40.0,HTML,9.0,19.0,0.0,"1,540",Campaign Research,online
2017-07-14,180,5.9,-,31.2,2017-07-14,±3.1 pp,6.1,38.3,PDF,7.1,16.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-07-18,179,3.0,-,31.0,2017-07-18,±2.2 pp,5.0,43.0,HTML,12.0,16.0,0.0,"2,036",Abacus Data,online
2017-07-21,178,4.2,-,30.3,2017-07-21,±3.1 pp,6.2,39.0,PDF,8.7,18.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-07-28,177,5.8,-,29.1,2017-07-28,±3.1 pp,6.8,36.7,PDF,7.6,20.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-08-04,176,6.4,-,29.3,2017-08-04,±3.1 pp,5.4,37.5,PDF,8.2,20.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-08-11,175,5.2,-,31.1,2017-08-11,±3.1 pp,5.4,37.8,PDF,6.7,19.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-08-17,174,4.0,-,35.0,2017-08-17,±3 pp,4.0,42.0,PDF,7.0,14.0,0.0,"1,150",Forum Research,IVR
2017-08-18,173,5.1,-,31.0,2017-08-18,±3.1 pp,4.9,39.4,PDF,8.4,18.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-08-25,172,4.3,-,30.8,2017-08-25,±3.1 pp,5.0,41.9,PDF,11.1,16.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-08-31,171,4.0,-,32.0,2017-08-31,±2.19 pp,5.0,43.0,HTML,11.0,15.0,0.0,"2,000",Mainstreet Research,telephone
2017-09-01,170,4.9,-,32.0,2017-09-01,±3.1 pp,4.7,41.2,PDF,9.2,15.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-09-03,169,3.0,-,31.0,2017-09-03,±2.6 pp,6.0,43.0,PDF,12.0,17.0,0.0,"1,512",Abacus Data,online
2017-09-08,168,4.6,-,30.1,2017-09-08,±3.1 pp,5.9,42.0,PDF,11.9,15.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-09-11,167,5.0,-,30.0,2017-09-11,±2.3 pp,6.0,42.0,HTML,12.0,16.0,0.0,"1,770",Campaign Research,online
2017-09-14,166,5.0,-,39.0,2017-09-14,±3 pp,4.0,35.0,PDF,4.0,15.0,0.0,"1,350",Forum Research,IVR
2017-09-15,165,6.0,-,30.0,2017-09-15,±3.1 pp,5.5,40.9,PDF,10.9,15.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-09-22,164,6.1,-,32.5,2017-09-22,±3.1 pp,5.7,38.5,PDF,6.0,14.6,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-09-27,163,5.0,-,32.0,2017-09-27,±3.5 pp,-,39.0,PDF,7.0,20.0,0.0,"1,001",Ipsos,online
2017-09-29,162,6.3,-,31.2,2017-09-29,±3.1 pp,6.7,38.1,PDF,6.9,15.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-10-01,161,4.5,-,33.3,2017-10-01,±1.4 pp,8.9,34.4,PDF,1.1,14.5,0.0,"4,839",EKOS,IVR
2017-10-04,160,4.0,-,36.0,2017-10-04,±2.5 pp,8.0,37.0,HTML,1.0,14.0,0.0,"1,477",Angus Reid,online
2017-10-06,159,6.6,-,32.0,2017-10-06,±3.1 pp,5.6,36.9,PDF,4.9,15.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-10-11,158,4.0,-,30.0,2017-10-11,±2.2 pp,8.0,38.0,HTML,8.0,19.0,0.0,"2,002",Campaign Research,online
2017-10-12,157,4.0,-,35.0,2017-10-12,±2.5 pp,6.0,35.0,PDF,0.0,18.0,0.0,"1,492",Angus Reid,online
2017-10-13,156,7.2,-,31.3,2017-10-13,±3.1 pp,7.3,34.6,PDF,3.3,16.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-10-16,155,5.0,-,30.0,2017-10-16,-,7.0,38.0,PDF,8.0,20.0,0.0,"2,000",Environics,online
2017-10-20,154,6.3,-,30.8,2017-10-20,±3.1 pp,6.9,35.0,PDF,4.2,17.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-10-23,153,5.0,-,35.0,2017-10-23,±2.6 pp,5.0,39.0,PDF,4.0,15.0,0.0,"1,500",Abacus Data,online
2017-10-25,152,4.0,-,30.0,2017-10-25,±2.5 pp,7.0,42.0,PDF,12.0,15.0,0.0,"1,534",Léger,online
2017-10-25,151,4.0,-,30.0,2017-10-25,±3.5 pp,-,38.0,PDF,8.0,23.0,0.0,"1,001",Ipsos,online
2017-10-26,150,4.0,-,33.0,2017-10-26,±3.1 pp,7.0,35.0,HTML,2.0,20.0,0.0,"1,005",Insights West,online
2017-10-27,149,6.1,-,29.6,2017-10-27,±3.1 pp,6.6,36.1,PDF,6.5,18.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-11-03,148,5.9,-,29.6,2017-11-03,±3.1 pp,6.4,36.6,PDF,7.0,19.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-11-06,147,6.0,-,38.0,2017-11-06,±3 pp,6.0,36.0,PDF,2.0,14.0,0.0,"1,281",Forum Research,IVR
2017-11-09,146,5.0,-,30.0,2017-11-09,±1.9 pp,7.0,38.0,HTML,8.0,19.0,0.0,"2,616",Campaign Research,online
2017-11-10,145,5.3,-,30.9,2017-11-10,±3.1 pp,6.0,38.3,PDF,7.4,17.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-11-14,144,4.0,-,32.0,2017-11-14,±2.6 pp,6.0,40.0,PDF,8.0,18.0,0.0,"1,500",Abacus Data,online
2017-11-17,143,5.0,-,30.7,2017-11-17,±3.1 pp,7.0,39.3,PDF,8.6,16.6,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-11-24,142,4.4,-,30.6,2017-11-24,±3.1 pp,6.9,38.8,PDF,8.2,17.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-11-30,141,4.0,-,34.0,2017-11-30,±2.4 pp,8.0,40.0,PDF,6.0,13.0,0.0,"1,609",Léger,online
2017-12-01,140,4.2,-,30.7,2017-12-01,±3.1 pp,6.9,40.1,PDF,9.4,16.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-12-08,139,3.8,-,30.3,2017-12-08,±3.1 pp,6.7,40.7,PDF,10.4,17.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-12-14,138,5.0,-,31.0,2017-12-14,±2.4 pp,-,38.0,PDF,7.0,20.0,0.0,"2,098",Ipsos,online
2017-12-14,137,5.0,-,39.0,2017-12-14,±3 pp,5.0,38.0,PDF,1.0,12.0,0.0,"1,284",Forum Research,IVR
2017-12-15,136,3.4,-,29.3,2017-12-15,±3.1 pp,5.7,41.9,PDF,12.6,19.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-12-22,135,3.3,-,29.1,2017-12-22,±3.1 pp,4.2,42.8,PDF,13.7,20.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2017-12-29,134,3.5,-,30.1,2017-12-29,±3.1 pp,4.2,41.6,PDF,11.5,20.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-01-05,133,3.7,-,30.7,2018-01-05,±3.1 pp,4.8,40.9,PDF,10.2,19.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-01-06,132,4.4,-,34.5,2018-01-06,±0.99 pp,7.7,40.3,HTML,5.8,13.1,0.0,"9,830",Mainstreet Research,IVR
2018-01-11,131,4.0,-,29.0,2018-01-11,±2.3 pp,7.0,42.0,HTML,13.0,16.0,0.0,"1,887",Campaign Research,online
2018-01-12,130,3.8,-,33.8,2018-01-12,±3.1 pp,4.5,37.0,PDF,3.2,20.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-01-19,129,3.7,-,34.4,2018-01-19,±3.1 pp,6.0,37.9,PDF,3.5,17.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-01-24,128,3.0,-,43.0,2018-01-24,±3 pp,3.0,38.0,PDF,5.0,12.0,0.0,"1,408",Forum Research,IVR
2018-01-26,127,3.5,-,30.6,2018-01-26,±3.1 pp,7.5,37.8,PDF,7.2,19.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-01-28,126,4.0,-,32.0,2018-01-28,±2.7 pp,6.0,39.0,PDF,7.0,18.0,0.0,"1,411",Abacus Data,online
2018-02-02,125,3.0,-,30.3,2018-02-02,±3.1 pp,7.6,38.1,PDF,7.8,19.7,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-02-09,124,3.1,-,30.4,2018-02-09,±3.1 pp,8.8,38.1,PDF,7.7,18.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-02-10,123,4.0,-,32.0,2018-02-10,±2.1 pp,7.0,39.0,HTML,7.0,16.0,0.0,"2,227",Campaign Research,online
2018-02-16,122,3.3,-,30.8,2018-02-16,±3.1 pp,8.0,36.6,PDF,5.8,20.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-02-23,121,3.8,-,31.5,2018-02-23,±3.1 pp,6.9,37.7,PDF,6.2,19.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-03-01,119,3.0,-,38.0,2018-03-01,±3.5 pp,-,33.0,PDF,5.0,21.0,0.0,"1,001",Ipsos,online
2018-03-01,120,2.0,-,46.0,2018-03-01,±3 pp,3.0,34.0,PDF,12.0,14.0,0.0,941,Forum Research,IVR
2018-03-02,118,4.0,-,32.7,2018-03-02,±3.1 pp,7.1,36.5,PDF,3.8,19.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-03-04,117,3.0,-,33.0,2018-03-04,±2.2 pp,8.0,36.0,PDF,3.0,18.0,0.0,"4,023",Abacus Data,online
2018-03-08,116,3.0,-,38.0,2018-03-08,±2.5 pp,5.0,38.0,PDF,0.0,14.0,0.0,"1,536",Léger,online
2018-03-09,115,4.5,-,33.1,2018-03-09,±3.1 pp,6.7,35.8,PDF,2.7,19.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-03-15,114,4.0,-,40.0,2018-03-15,±2 pp,6.0,30.0,PDF,10.0,19.0,0.0,"5,423",Angus Reid,online
2018-03-16,113,3.5,-,34.8,2018-03-16,±3.1 pp,6.2,35.9,PDF,1.1,18.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-03-23,111,3.0,-,38.0,2018-03-23,±3.5 pp,-,31.0,HTML,7.0,23.0,0.0,"1,003",Ipsos,online
2018-03-23,112,3.1,-,34.7,2018-03-23,±3.1 pp,5.5,38.1,PDF,3.4,16.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-03-29,110,2.4,-,33.7,2018-03-29,±3.1 pp,6.5,39.1,PDF,5.4,16.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-04-06,109,3.0,-,32.9,2018-04-06,±3.1 pp,7.0,38.2,PDF,5.3,17.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-04-13,108,3.8,-,29.2,2018-04-13,±3.1 pp,8.2,41.1,PDF,11.9,15.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-04-18,107,2.6,-,37.1,2018-04-18,±1.01 pp,5.9,40.4,HTML,3.3,11.9,0.0,"9,401",Mainstreet Research,IVR
2018-04-20,106,3.7,-,31.6,2018-04-20,±3.1 pp,7.0,38.2,PDF,6.6,17.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-04-20,105,4.0,-,43.0,2018-04-20,±2 pp,8.0,30.0,PDF,13.0,14.0,0.0,"1,585",Forum Research,IVR
2018-04-27,104,4.4,-,30.6,2018-04-27,±3.1 pp,5.9,39.2,PDF,8.6,18.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-04-30,103,3.0,-,35.0,2018-04-30,±2.6 pp,-,36.0,HTML,1.0,20.0,0.0,"1,907",Ipsos,online
2018-05-02,102,4.0,-,38.0,2018-05-02,±3.1 pp,6.0,35.0,PDF,3.0,16.0,0.0,"1,000",Innovative Research,telephone
2018-05-04,101,4.2,-,33.2,2018-05-04,±3.1 pp,5.4,38.0,PDF,4.8,17.6,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-05-10,100,2.0,-,36.0,2018-05-10,±2.1 pp,-,39.0,HTML,3.0,15.0,0.0,"2,103",Léger,online
2018-05-11,99,3.7,-,34.4,2018-05-11,±3.1 pp,6.0,36.1,PDF,1.7,18.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-05-14,98,4.0,-,38.0,2018-05-14,-,7.0,35.0,PDF,3.0,15.0,0.0,"2,327",Innovative Research,online
2018-05-16,97,2.0,-,46.0,2018-05-16,±3 pp,4.0,30.0,PDF,16.0,18.0,0.0,"1,484",Forum Research,IVR
2018-05-18,96,3.6,-,34.0,2018-05-18,±3.1 pp,5.9,35.1,PDF,1.1,20.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-05-25,95,4.0,-,36.0,2018-05-25,±3.1 pp,6.4,33.0,PDF,3.0,19.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-05-31,94,2.0,-,44.0,2018-05-31,±3 pp,5.0,31.0,PDF,13.0,17.0,0.0,969,Forum Research,IVR
2018-06-01,93,4.4,-,34.0,2018-06-01,±3.1 pp,5.4,34.1,PDF,0.1,21.2,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-06-08,92,4.1,-,33.0,2018-06-08,±3.1 pp,4.8,35.3,PDF,2.3,22.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-06-14,91,4.0,-,32.0,2018-06-14,±3.1 pp,9.0,36.0,PDF,4.0,16.0,0.0,"1,023",Angus Reid,online
2018-06-15,90,4.1,-,32.5,2018-06-15,±3.1 pp,5.1,36.9,PDF,4.4,19.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-06-15,89,5.0,-,36.0,2018-06-15,±3.5 pp,-,32.0,HTML,4.0,20.0,0.0,"1,001",Ipsos,online
2018-06-18,88,3.0,-,36.0,2018-06-18,±2.5 pp,8.0,34.0,HTML,2.0,18.0,0.0,"1,579",Campaign Research,online
2018-06-22,87,3.6,-,32.0,2018-06-22,±3.1 pp,5.7,36.7,PDF,4.7,20.6,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-06-29,85,3.0,-,37.0,2018-06-29,±3.5 pp,-,33.0,HTML,4.0,21.0,0.0,"1,002",Ipsos,online
2018-06-29,86,2.7,-,33.1,2018-06-29,±3.1 pp,5.4,36.5,PDF,3.4,20.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-07-06,84,2.4,-,33.4,2018-07-06,±3.1 pp,6.8,35.7,PDF,2.3,20.3,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-07-13,83,1.8,-,34.5,2018-07-13,±3.1 pp,7.1,37.3,PDF,2.8,18.4,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-07-16,82,2.0,-,32.0,2018-07-16,±3.5 pp,-,39.0,HTML,7.0,21.0,0.0,"1,000",Ipsos,online
2018-07-17,81,2.4,-,36.9,2018-07-17,±1.01 pp,7.0,39.4,HTML,2.5,11.8,0.0,"9,384",Mainstreet Research,IVR
2018-07-20,80,2.0,-,35.9,2018-07-20,±3.1 pp,6.1,35.8,PDF,0.1,19.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-07-22,79,3.0,-,34.0,2018-07-22,±2.2 pp,7.0,36.0,HTML,2.0,19.0,0.0,"2,000",Abacus Data,online
2018-07-26,78,4.0,-,32.1,2018-07-26,±2.7 pp,9.3,34.9,Twitter,2.8,17.3,0.0,"1,302",EKOS,IVR
2018-07-27,77,2.2,-,35.2,2018-07-27,±3.1 pp,6.6,35.8,PDF,0.6,19.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-08-03,76,2.3,-,36.6,2018-08-03,±3.1 pp,5.2,36.9,PDF,0.3,17.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-08-10,75,3.2,-,35.1,2018-08-10,±3.1 pp,4.8,35.8,PDF,0.7,20.1,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-08-12,74,2.0,-,42.0,2018-08-12,±3 pp,4.0,36.0,PDF,6.0,15.0,0.0,"1,777",Forum Research,IVR
2018-08-17,73,3.2,-,33.9,2018-08-17,±3.1 pp,5.7,37.5,PDF,3.6,19.0,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-08-20,72,3.0,-,33.0,2018-08-20,±2.5 pp,8.0,37.0,HTML,4.0,18.0,0.0,"1,500",Abacus Data,online
2018-08-24,71,2.9,-,34.4,2018-08-24,±3.1 pp,6.3,38.8,PDF,4.4,16.5,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-08-25,70,3.0,-,34.0,2018-08-25,±3.1 pp,6.0,37.0,HTML,3.0,18.0,0.0,"1,000",Abacus Data,online
2018-08-31,69,3.4,-,32.4,2018-08-31,±3.1 pp,6.7,39.9,PDF,7.5,15.8,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-09-07,68,2.5,-,32.8,2018-09-07,±3.1 pp,6.5,39.9,PDF,7.1,14.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-09-14,67,2.0,-,31.4,2018-09-14,±3.1 pp,5.8,41.1,PDF,9.7,14.9,0.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-09-14,66,5.0,-,38.0,2018-09-14,±2.5 pp,7.0,36.0,HTML,2.0,15.0,0.0,"1,486",Campaign Research,online
2018-09-19,59,3.0,False,34.0,2018-09-19,±2.2 pp,7.0,38.0,HTML,4.0,17.0,-,"2,000",Abacus Data,online
2018-09-19,60,5.0,False,38.0,2018-09-19,±2.1 pp,8.0,30.0,PDF,8.0,17.0,-,"5,769",DART,online
2018-09-20,58,3.0,False,34.0,2018-09-20,±3.1 pp,7.0,40.0,PDF,6.0,12.0,2.0,"1,002",Pollara,online
2018-09-21,57,2.4,False,31.2,2018-09-21,±3.1 pp,5.5,39.0,PDF,7.8,17.0,-,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-09-28,56,2.6,False,31.7,2018-09-28,±3.1 pp,6.0,38.0,PDF,6.3,16.7,-,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-10-01,55,5.0,False,31.0,2018-10-01,-,7.0,38.0,PDF,7.0,15.0,3.0,"2,410",Innovative Research,online
2018-10-05,54,3.8,False,31.1,2018-10-05,±3.1 pp,6.7,37.3,PDF,6.2,16.2,-,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-10-09,53,4.0,False,35.0,2018-10-09,±2.5 pp,-,36.0,PDF,1.0,20.0,-,"2,001",Ipsos,online
2018-10-10,52,4.0,False,41.0,2018-10-10,±3 pp,7.0,32.0,PDF,9.0,15.0,-,"1,226",Forum Research,IVR
2018-10-12,51,3.7,False,31.4,2018-10-12,±3.1 pp,7.2,37.1,PDF,5.7,16.1,1.3,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-10-19,50,3.6,False,29.4,2018-10-19,±3.1 pp,7.0,39.5,PDF,10.1,16.9,1.4,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-10-26,49,2.8,False,28.2,2018-10-26,±3.1 pp,6.5,39.4,PDF,11.2,19.3,1.0,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-11-02,48,1.9,False,28.1,2018-11-02,±3.1 pp,6.9,39.6,PDF,11.5,19.3,1.2,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-11-07,47,3.4,False,34.6,2018-11-07,±1.09 pp,6.8,39.3,HTML,4.7,10.8,3.8,"7,961",Mainstreet Research,IVR
2018-11-09,45,4.0,False,35.0,2018-11-09,±2.5 pp,7.0,35.0,HTML,0.0,17.0,-,"2,512",Campaign Research,online
2018-11-09,46,2.0,False,27.5,2018-11-09,±3.1 pp,6.1,39.4,PDF,11.9,19.8,1.4,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-11-13,44,4.0,False,31.0,2018-11-13,±2.6 pp,9.0,38.0,HTML,7.0,16.0,-,"1,500",Abacus Data,online
2018-11-15,43,4.0,False,32.0,2018-11-15,-,8.0,38.0,PDF,6.0,14.0,3.0,"2,490",Innovative Research,online
2018-11-16,42,2.5,False,28.7,2018-11-16,±3.1 pp,7.3,39.4,PDF,10.7,17.2,1.1,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-11-20,41,4.0,False,33.0,2018-11-20,±2.51 pp,5.0,39.0,PDF,6.0,14.0,4.0,"1,521",Léger,online
2018-11-23,40,2.4,False,31.5,2018-11-23,±3.1 pp,6.9,39.6,PDF,8.1,14.5,1.1,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-11-29,39,4.0,False,43.0,2018-11-29,±3 pp,6.0,34.0,PDF,9.0,11.0,-,"1,541",Forum Research,IVR
2018-11-30,38,3.0,False,32.2,2018-11-30,±3.1 pp,7.6,37.9,PDF,5.7,14.3,0.8,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-12-07,37,3.1,False,34.8,2018-12-07,±3.1 pp,8.2,34.1,PDF,0.7,15.8,0.8,"1,000 (1/4)",Nanos Research,telephone (rolling)
2018-12-12,36,4.0,False,33.0,2018-12-12,±2.5 pp,-,38.0,HTML,5.0,18.0,-,"2,001",Ipsos,online
2018-12-13,35,4.0,False,35.0,2018-12-13,±2.5 pp,8.0,33.0,HTML,2.0,16.0,2.0,"1,494",Campaign Research,online
